state,SUM,latitude,longitude
Indiana,3,41.6993,-86.2791
Louisiana,3,30.5022,-91.1173
Utah,3,40.7614,-111.898
Virginia,3,37.5106,-77.4445
Alabama,3,34.7193,-86.5885
Missouri,3,38.6311,-90.2155
Illinois,3,42.0194,-87.6701
New Jersey,3,40.2171,-74.7429
Illinois,3,41.7779,-87.6132
California,3,33.9489,-118.297
Florida,3,27.7753,-82.6384
Florida,3,25.8318,-80.2196
Illinois,3,41.8587,-87.7129
Illinois,3,41.7413,-87.6502
Arkansas,3,34.6704,-92.3679
Georgia,3,33.8455,-84.3423
Alabama,3,30.7188,-88.088
California,3,33.7884,-117.98
North Carolina,3,35.7943,-78.5826
Louisiana,3,29.9713,-90.0822
Arkansas,3,34.4733,-93.1396
California,3,34.2084,-118.477
Michigan,3,42.0798,-83.5393
California,3,36.737,-119.796
Florida,3,28.5762,-81.4677
Florida,3,28.5809,-81.4722
Mississippi,3,32.3515,-90.1837
California,3,37.6183,-121.021
Michigan,3,42.6579,-83.2614
Georgia,3,33.7322,-84.4142
Louisiana,3,29.9854,-90.0478
Florida,3,26.5768,-81.9515
Illinois,3,42.1632,-88.4487
Ohio,3,41.5308,-81.605
California,3,36.5589,-119.26
Louisiana,3,31.2908,-92.4626
Georgia,3,33.9337,-84.503
Illinois,3,41.7512,-87.6065
Illinois,3,41.7909,-87.6292
Georgia,3,33.8165,-84.2038
Kansas,3,39.0383,-95.6576
Oklahoma,3,36.1582,-95.8855
Texas,3,32.405,-99.7722
South Carolina,3,33.0368,-80.0309
Washington,3,47.6499,-122.361
Texas,3,32.4831,-99.7115
California,3,37.754,-122.18
New York,3,40.6883,-73.9391
Delaware,3,39.7309,-75.7041
Delaware,3,39.7169,-75.7022
Utah,3,40.2942,-109.84
South Carolina,3,33.791,-80.3345
District of Columbia,3,38.8292,-76.9985
Indiana,3,39.7186,-86.2263
Florida,3,29.6246,-82.3803
Texas,3,29.7116,-95.5392
Nevada,3,36.1421,-115.105
Mississippi,3,32.3799,-88.6783
Illinois,3,40.1273,-87.5997
New York,3,40.8918,-73.8557
New York,3,42.9038,-78.8515
Tennessee,3,36.6418,-87.1702
Pennsylvania,3,39.8449,-75.3751
Georgia,3,33.7471,-84.1287
Pennsylvania,3,39.845,-75.3754
Virginia,3,37.5257,-77.3493
New York,3,40.6656,-73.9205
New York,3,40.6709,-73.9969
Tennessee,3,35.2255,-85.2172
Michigan,3,42.2817,-83.3359
Georgia,3,33.6394,-84.1153
Minnesota,3,45.0168,-93.2931
Texas,3,29.7749,-98.3383
New York,3,40.8024,-73.9388
Texas,3,30.3562,-103.666
New Mexico,3,35.0605,-106.624
Illinois,3,41.8966,-87.7724
Florida,3,29.2155,-81.0575
Alabama,3,32.3604,-86.3238
North Carolina,3,36.0706,-80.2227
Missouri,3,38.7102,-90.2283
Pennsylvania,3,40.873,-80.2747
South Carolina,3,34.1979,-81.5263
Missouri,3,38.7102,-90.2283
Texas,3,26.2593,-98.4815
Texas,3,26.2394,-98.481
Pennsylvania,3,39.9271,-75.2687
California,3,37.4754,-122.142
California,3,37.4754,-122.143
Tennessee,3,36.1519,-86.7635
Kentucky,3,37.5831,-82.2705
Alabama,3,33.5135,-86.8907
Missouri,3,39.061,-94.5579
Illinois,3,41.8783,-87.6867
California,3,33.104,-117.074
Pennsylvania,3,40.0176,-75.1516
South Carolina,3,34.874,-82.4586
Illinois,3,41.8447,-87.6952
New York,3,43.0403,-76.1618
Maryland,3,39.3323,-76.6083
Arizona,3,34.1161,-109.91
Illinois,3,41.744,-87.6073
Texas,3,32.7816,-97.3727
North Carolina,3,36.4271,-77.5955
Georgia,3,34.0119,-84.1409
Connecticut,3,41.3029,-72.9374
New York,3,40.704,-73.9401
Missouri,3,39.0877,-94.589
California,3,33.7552,-117.868
California,3,34.2767,-118.447
California,3,36.673,-121.619
Nebraska,3,41.2923,-95.9685
California,3,33.9959,-117.426
Illinois,3,41.7519,-87.6723
Illinois,3,41.7152,-87.5625
Florida,3,28.541,-81.3792
Michigan,3,42.3981,-83.1411
Illinois,3,41.9041,-87.7533
Indiana,3,41.3988,-85.6701
Nebraska,3,41.2995,-96.0004
Nebraska,3,41.2622,-95.9313
Michigan,3,42.3903,-83.1925
Illinois,3,41.8137,-87.6748
Tennessee,3,35.0331,-85.3081
California,3,33.9353,-118.224
Pennsylvania,3,40.0119,-75.1093
Michigan,3,42.3611,-83.2453
Maryland,3,39.6363,-77.7166
Georgia,3,33.6476,-84.4882
Georgia,3,32.9523,-83.78
California,3,38.036,-121.327
Louisiana,3,29.9685,-90.057
California,3,33.9599,-117.549
California,3,33.8308,-117.529
Ohio,3,39.9045,-82.9653
Nevada,3,36.1525,-115.316
Illinois,3,41.7514,-87.7077
Louisiana,3,30.2335,-93.1787
Louisiana,3,30.2335,-93.1787
Illinois,3,41.7904,-87.6527
New Jersey,3,40.7602,-74.1904
Illinois,3,41.7869,-87.6719
District of Columbia,3,38.8582,-76.9736
Florida,3,28.1217,-81.6223
Illinois,3,41.7408,-87.5543
New York,3,40.8568,-73.9284
Maryland,3,39.3639,-76.7075
Pennsylvania,3,39.954,-75.2262
California,3,37.8039,-122.27
Texas,3,32.7937,-96.8087
Tennessee,3,35.1606,-90.0139
Illinois,3,41.7633,-87.6404
Washington,3,47.6121,-122.344
California,3,37.7563,-122.176
New Jersey,3,40.7389,-74.2278
District of Columbia,3,38.9543,-77.0243
Illinois,3,41.6299,-87.6585
Illinois,3,41.7502,-87.6638
Arizona,3,33.4715,-112.186
Virginia,3,37.5491,-77.4172
Georgia,3,33.6158,-84.4829
New York,3,40.7384,-73.8847
California,3,34.0961,-117.471
California,3,34.145,-117.256
Mississippi,3,32.2862,-90.2364
North Carolina,3,35.2397,-80.8756
Florida,3,30.4092,-87.3494
Georgia,3,33.7413,-84.3983
Illinois,3,41.8712,-87.6841
California,3,34.0016,-118.292
Washington,3,46.2397,-119.149
Illinois,3,41.7699,-87.659
Texas,3,30.2233,-97.7213
California,3,39.524,-121.505
Missouri,3,38.7087,-90.2514
California,3,37.9836,-120.382
New Jersey,3,40.9203,-74.151
Texas,3,29.7368,-95.3934
Texas,3,29.6187,-95.3542
Ohio,3,41.6664,-83.7143
Missouri,3,38.6859,-90.3285
Missouri,3,38.722,-90.2319
Illinois,3,41.7772,-87.7006
Texas,3,29.7845,-95.1084
New Jersey,3,40.7363,-74.2119
Oklahoma,3,35.4825,-97.6367
Georgia,3,31.9877,-81.2146
Missouri,3,38.6557,-90.2496
South Carolina,3,32.9976,-81.3055
Texas,3,29.9203,-94.155
Texas,3,32.7733,-97.3056
New York,3,40.6354,-73.9332
South Carolina,2,32.7535,-79.9528
Indiana,2,39.8411,-86.2714
Ohio,2,41.4571,-82.1741
Florida,2,25.832,-80.2168
Indiana,2,37.9867,-87.6061
Florida,2,26.6037,-80.1076
Ohio,2,39.2393,-84.4544
Ohio,2,39.1089,-84.5706
Maryland,2,39.0969,-76.7206
Maine,2,43.9296,-70.5253
Ohio,2,39.7786,-84.2477
New Mexico,2,33.3943,-104.523
Ohio,2,39.2387,-84.4575
Tennessee,2,35.9675,-83.9143
Mississippi,2,32.2531,-90.8606
Mississippi,2,32.2531,-90.8606
Texas,2,27.6769,-97.3054
Florida,2,28.4926,-81.411
Arkansas,2,33.4103,-93.9718
Florida,2,28.567,-81.4497
Illinois,2,41.8551,-87.6834
Texas,2,29.8496,-95.511
Georgia,2,33.7109,-84.3296
South Carolina,2,34.8711,-82.4641
Indiana,2,37.9875,-87.568
New Jersey,2,40.7041,-74.08
Louisiana,2,31.7391,-93.0409
Pennsylvania,2,40.0321,-75.1457
California,2,32.7136,-117.087
North Carolina,2,35.4701,-80.9202
Kentucky,2,38.0521,-84.5473
Michigan,2,42.6133,-83.2908
Illinois,2,41.8958,-87.7074
Kansas,2,37.7226,-97.3561
Pennsylvania,2,39.9798,-75.1262
California,2,37.7813,-122.426
Indiana,2,41.6891,-86.2051
Ohio,2,39.993,-82.9765
Louisiana,2,29.9575,-90.0659
New York,2,42.645,-73.7552
Florida,2,25.8037,-80.2053
Alabama,2,31.7983,-85.9687
Georgia,2,33.9472,-83.986
Tennessee,2,34.9898,-85.3188
Louisiana,2,29.9385,-90.161
California,2,36.7607,-119.716
Maryland,2,38.3585,-75.5885
Texas,2,29.6767,-95.3428
Louisiana,2,29.9385,-90.161
Missouri,2,39.0959,-94.4185
Florida,2,27.4632,-82.5872
New York,2,40.6156,-74.0811
Louisiana,2,30.4238,-91.1839
Florida,2,28.5977,-80.8131
Kansas,2,39.035,-95.6421
Florida,2,25.9505,-80.2322
Virginia,2,37.1756,-76.4829
Illinois,2,41.9301,-87.7196
California,2,33.7989,-118.184
Kansas,2,37.0288,-100.924
Louisiana,2,29.9918,-90.0585
South Carolina,2,34.0412,-80.9429
Georgia,2,32.8212,-83.6957
Delaware,2,39.7391,-75.5398
Texas,2,29.3479,-98.441
South Carolina,2,33.9384,-80.9681
Alabama,2,33.2272,-86.5115
Rhode Island,2,41.824,-71.4128
California,2,34.0497,-118.196
New York,2,41.3328,-73.9858
Minnesota,2,44.9815,-93.2646
Missouri,2,37.3059,-89.5182
Illinois,2,41.8704,-87.7393
Mississippi,2,34.9287,-89.8034
Mississippi,2,32.2804,-90.2216
Florida,2,28.0446,-82.5252
Texas,2,32.7878,-96.7999
New Mexico,2,33.9178,-106.866
Missouri,2,39.0898,-94.5634
California,2,33.9189,-118.27
Florida,2,30.4236,-84.3058
Florida,2,27.2905,-80.2962
Ohio,2,39.789,-84.2572
Pennsylvania,2,40.0402,-75.1228
Texas,2,30.0175,-95.4418
Oregon,2,45.5231,-122.676
Oregon,2,45.5131,-122.684
Michigan,2,43.073,-83.6587
Virginia,2,37.2843,-79.9648
Alabama,2,33.5396,-86.7628
Texas,2,32.4763,-100.002
Pennsylvania,2,39.9698,-75.2258
California,2,37.7566,-122.395
Pennsylvania,2,39.9856,-75.1777
Louisiana,2,30.4678,-91.0557
Alabama,2,30.5663,-88.2011
Illinois,2,41.7632,-87.6541
Virginia,2,37.9957,-77.8837
Kentucky,2,38.2541,-85.7944
Idaho,2,42.9268,-114.95
Florida,2,28.0196,-82.4596
Mississippi,2,32.363,-88.7014
Ohio,2,39.9612,-82.9988
Missouri,2,38.9741,-92.2614
California,2,38.612,-121.451
California,2,36.7886,-119.784
North Carolina,2,35.3534,-77.9859
Indiana,2,41.0623,-85.1345
Kentucky,2,38.0559,-84.4836
Alabama,2,33.6439,-86.7079
Florida,2,27.5263,-82.5949
Illinois,2,41.8068,-87.6568
Texas,2,32.6583,-96.8671
Missouri,2,37.1545,-90.6957
Indiana,2,39.7628,-86.3997
Tennessee,2,36.0098,-86.5698
Ohio,2,39.1019,-84.5133
New York,2,40.7486,-74.0048
Pennsylvania,2,40.2456,-76.8102
Florida,2,26.6317,-81.7922
Georgia,2,33.6527,-84.3525
Texas,2,32.8624,-96.8505
Ohio,2,41.6639,-83.5552
Tennessee,2,36.1665,-86.7616
Texas,2,29.7604,-95.3698
South Carolina,2,34.0767,-80.898
Ohio,2,39.2191,-84.4891
California,2,34.1993,-118.54
Pennsylvania,2,40.0744,-75.169
Louisiana,2,29.8883,-90.0715
Indiana,2,39.5,-86.0612
Florida,2,25.5516,-80.6327
Georgia,2,33.9283,-83.9752
Indiana,2,41.0234,-85.1188
California,2,40.487,-122.369
Illinois,2,41.6225,-87.6014
New Jersey,2,40.9301,-74.1444
Arkansas,2,36.3421,-94.0942
Massachusetts,2,42.3409,-71.0773
Texas,2,32.7878,-96.7999
Kansas,2,37.6849,-97.3553
New York,2,42.6609,-73.766
Pennsylvania,2,40.0278,-75.0603
California,2,36.6905,-121.597
California,2,37.3208,-121.824
Louisiana,2,30.2297,-92.3814
Tennessee,2,36.4133,-83.0921
Texas,2,29.442,-98.4819
Florida,2,25.8672,-80.2988
Tennessee,2,36.1531,-86.764
Indiana,2,39.8587,-86.052
Georgia,2,33.8216,-84.2294
New Jersey,2,39.3612,-74.4302
Illinois,2,41.7734,-87.5886
Ohio,2,41.4568,-81.6059
Virginia,2,36.9898,-76.4142
Ohio,2,39.2737,-84.5691
California,2,37.7557,-122.16
Tennessee,2,35.0617,-90.0236
Mississippi,2,31.678,-89.1447
Texas,2,29.7576,-95.4077
Texas,2,35.2141,-101.915
Louisiana,2,30.2108,-92.6605
North Carolina,2,34.9206,-79.7557
Tennessee,2,35.1074,-89.9875
Ohio,2,41.4477,-81.6028
Tennessee,2,35.1625,-90.0247
Tennessee,2,35.2398,-89.9385
Nebraska,2,41.2851,-96.0301
South Carolina,2,34.9132,-81.27
Pennsylvania,2,40.8285,-75.8925
Texas,2,29.736,-95.4045
California,2,38.5927,-121.434
Arizona,2,32.37,-111.134
Missouri,2,39.1051,-94.5997
Georgia,2,33.8537,-84.2818
Georgia,2,32.0784,-81.0897
Texas,2,30.2634,-97.7275
Mississippi,2,33.1606,-88.5565
Texas,2,30.2665,-97.7372
North Carolina,2,34.9708,-80.4049
Virginia,2,37.2704,-79.9352
Florida,2,25.7617,-80.1918
Missouri,2,39.1042,-94.5997
Alaska,2,64.8621,-147.751
West Virginia,2,38.3696,-81.7604
Illinois,2,42.464,-87.8536
Florida,2,27.1917,-80.241
California,2,37.7208,-121.08
Louisiana,2,30.035,-90.0087
California,2,32.7121,-117.06
Ohio,2,40.5824,-83.1299
Texas,2,30.0167,-95.5317
Florida,2,27.9714,-82.4392
Florida,2,28.4449,-81.3458
Florida,2,27.9704,-82.4249
Florida,2,30.3031,-81.732
Arizona,2,33.431,-112.065
New York,2,40.7343,-74.003
Illinois,2,41.8035,-87.6214
Oklahoma,2,35.4733,-97.5182
Indiana,2,41.6764,-86.252
Florida,2,25.7858,-80.2076
Florida,2,25.5357,-80.4781
North Carolina,2,35.2176,-80.8391
Virginia,2,36.8486,-76.2768
Texas,2,32.192,-94.3154
Alaska,2,64.8613,-147.72
Pennsylvania,2,40.0302,-75.1185
Indiana,2,39.8254,-86.1071
New Mexico,2,35.093,-106.644
Florida,2,28.6586,-81.3902
Texas,2,31.1249,-97.7374
Ohio,2,41.0711,-81.5055
South Carolina,2,34.2089,-79.7858
Alabama,2,34.6172,-86.5674
Texas,2,32.7342,-97.4698
Tennessee,2,36.086,-86.9547
Florida,2,30.3504,-81.5927
Texas,2,27.7701,-98.2335
North Carolina,2,35.2802,-80.9552
Illinois,2,41.8877,-87.7651
Texas,2,30.6997,-96.4837
South Carolina,2,33.502,-81.8436
Tennessee,2,35.985,-83.8963
Pennsylvania,2,39.9279,-75.2202
New Jersey,2,40.9066,-74.157
Florida,2,26.9969,-82.1185
Massachusetts,2,42.2776,-71.0981
Arizona,2,34.6005,-112.3
South Carolina,2,32.916,-80.1107
New Jersey,2,40.2318,-74.7592
Texas,2,27.7019,-97.3704
Florida,2,30.3772,-81.6591
Florida,2,27.2203,-80.7938
Alabama,2,34.5315,-87.0657
Missouri,2,38.6199,-90.3511
South Carolina,2,32.916,-80.1107
North Carolina,2,34.9543,-78.7476
North Carolina,2,34.9899,-79.0057
Massachusetts,2,42.709,-71.1647
South Carolina,2,33.864,-79.7475
New York,2,42.0975,-78.4361
Virginia,2,37.0164,-76.3608
Mississippi,2,34.9857,-88.5588
Tennessee,2,35.0631,-90.0592
Illinois,2,41.8412,-87.6902
Texas,2,29.7604,-95.3698
Pennsylvania,2,40.0228,-75.1353
Louisiana,2,29.9301,-90.0191
Washington,2,45.6257,-122.672
Iowa,2,41.6059,-93.6306
Washington,2,45.6269,-122.672
South Carolina,2,34.9198,-81.0123
Maryland,2,39.3705,-76.8179
Arkansas,2,33.6306,-91.7958
Georgia,2,33.7555,-84.3906
Georgia,2,31.627,-84.1329
Indiana,2,39.7921,-86.0455
Louisiana,2,30.0148,-90.0569
Arizona,2,33.638,-112.078
Washington,2,46.2334,-119.08
Alabama,2,34.0409,-85.9728
California,2,38.5529,-121.469
Virginia,2,36.5886,-79.3751
Vermont,2,43.6361,-72.7935
Texas,2,32.8235,-97.1706
Nevada,2,39.5955,-119.762
Florida,2,25.8657,-80.2027
Connecticut,2,41.7885,-72.6819
Tennessee,2,36.1717,-86.8137
North Carolina,2,35.2407,-80.7744
North Carolina,2,35.2399,-80.7711
Mississippi,2,33.4734,-88.4404
California,2,34.0075,-118.265
South Carolina,2,34.0808,-80.9572
Florida,2,26.6185,-81.7678
Louisiana,2,29.9654,-90.1244
Louisiana,2,30.2355,-93.1948
Louisiana,2,29.9648,-90.122
North Carolina,2,34.7251,-78.2145
Louisiana,2,30.7193,-91.2807
Illinois,2,41.7581,-87.654
Virginia,2,36.8495,-76.2812
Louisiana,2,32.488,-92.1028
California,2,37.8136,-122.272
Alabama,2,32.6192,-85.4911
California,2,37.3591,-121.824
Florida,2,30.1041,-82.7175
Illinois,2,41.6688,-87.637
Louisiana,2,32.5396,-93.7547
Illinois,2,41.8953,-87.6514
New York,2,43.1804,-77.6136
Minnesota,2,44.9932,-93.2618
Colorado,2,39.7105,-105.039
Illinois,2,41.6797,-87.6359
Massachusetts,2,42.098,-72.5791
Arkansas,2,36.0572,-90.5125
Florida,2,27.9821,-82.5109
Pennsylvania,2,40.0653,-75.0904
Louisiana,2,32.516,-92.0672
West Virginia,2,38.3718,-81.6553
Florida,2,30.339,-81.6757
Ohio,2,41.5688,-81.55
Pennsylvania,2,40.0233,-75.1258
Tennessee,2,35.9849,-83.9353
Illinois,2,42.2693,-89.0788
Louisiana,2,29.9591,-90.0622
Texas,2,27.7637,-97.4136
Illinois,2,42.0082,-87.6682
Alabama,2,33.2303,-87.5728
Maryland,2,39.2852,-76.6787
Utah,2,40.8661,-111.879
Illinois,2,41.8204,-87.6053
Pennsylvania,2,40.9901,-80.4955
Virginia,2,37.5466,-77.4673
Arkansas,2,34.62,-92.9769
Florida,2,28.5382,-81.3481
North Carolina,2,34.7819,-77.3973
Illinois,2,41.9065,-87.7149
Illinois,2,40.1295,-88.2388
Illinois,2,41.7921,-87.6378
Pennsylvania,2,39.972,-75.2234
North Carolina,2,35.4732,-80.6092
South Carolina,2,32.9463,-80.8186
Wisconsin,2,43.0432,-87.9416
Minnesota,2,44.9395,-93.2971
West Virginia,2,38.3704,-81.6566
North Dakota,2,47.3274,-102.058
Arkansas,2,34.7578,-92.3938
Arizona,2,32.2162,-110.971
Massachusetts,2,41.9419,-71.2845
Georgia,2,32.4491,-84.9561
Oklahoma,2,36.2182,-95.992
Pennsylvania,2,40.0389,-75.1247
Michigan,2,43.0479,-83.7
Missouri,2,38.6759,-90.2558
New York,2,40.7019,-73.937
Texas,2,29.7604,-95.3698
Louisiana,2,29.9323,-90.09
Texas,2,29.671,-95.277
Illinois,2,41.8876,-87.7749
Massachusetts,2,42.3532,-71.0607
Pennsylvania,2,39.9902,-75.1501
New York,2,40.8338,-73.8774
Illinois,2,41.8857,-87.7113
Washington,2,47.8134,-122.29
Florida,2,30.3683,-81.6822
California,2,36.6899,-121.615
Maryland,2,38.7715,-76.9262
Indiana,2,39.621,-86.1942
Maryland,2,38.7715,-76.9262
California,2,37.7381,-122.382
Indiana,2,39.8252,-86.1148
Missouri,2,38.9382,-94.4956
Michigan,2,41.9145,-83.4312
Pennsylvania,2,40.0057,-75.1114
New York,2,42.917,-78.8106
Louisiana,2,30.2127,-92.3781
Washington,2,48.0795,-122.15
Ohio,2,40.0132,-82.9565
Alabama,2,31.8474,-85.995
Florida,2,30.3851,-81.6973
Mississippi,2,31.6756,-88.6618
Illinois,2,41.7792,-87.6873
Delaware,2,39.662,-75.5668
Delaware,2,39.6931,-75.5822
North Carolina,2,35.2676,-77.5757
Illinois,2,41.7743,-87.6447
California,2,32.7764,-117.016
Minnesota,2,44.9484,-93.3033
Wisconsin,2,43.0826,-87.9822
Florida,2,30.1009,-83.5989
Michigan,2,42.993,-83.6835
Georgia,2,33.7251,-84.4376
District of Columbia,2,38.8682,-76.9735
Ohio,2,39.9168,-82.8524
Illinois,2,41.9102,-87.6933
Florida,2,30.1009,-83.5989
Virginia,2,37.2991,-77.2948
Illinois,2,41.8934,-87.6942
California,2,33.6855,-116.162
North Carolina,2,35.5432,-78.2902
Florida,2,30.5824,-84.5812
Maryland,2,38.8531,-76.8889
Maryland,2,38.57,-76.0818
Pennsylvania,2,39.9562,-75.1468
District of Columbia,2,38.8683,-76.9735
Florida,2,30.1009,-83.5989
Alabama,2,34.4221,-86.1469
Minnesota,2,44.9779,-93.2622
Mississippi,2,32.4002,-90.1838
Illinois,2,41.8899,-87.7457
Maryland,2,39.2447,-76.5132
Pennsylvania,2,39.9454,-75.1798
Missouri,2,37.1756,-93.2926
New York,2,40.669,-73.8766
Louisiana,2,32.5268,-92.0596
Illinois,2,41.858,-87.6534
Ohio,2,41.6639,-83.5552
Ohio,2,39.9745,-82.9702
California,2,37.7672,-122.21
California,2,37.678,-122.491
New Jersey,2,40.9239,-74.1482
Wisconsin,2,43.0826,-87.9821
South Carolina,2,34.8827,-82.7227
Florida,2,28.546,-81.4587
Nevada,2,36.1514,-115.141
California,2,37.9355,-122.346
Mississippi,2,32.4253,-88.6521
Florida,2,28.5402,-81.4585
California,2,34.0144,-118.343
California,2,34.0177,-118.344
North Carolina,2,34.1515,-78.8859
Louisiana,2,30.4604,-91.1536
Texas,2,27.7999,-97.4251
Louisiana,2,29.9843,-90.0663
North Carolina,2,34.1515,-78.8859
New Jersey,2,40.2212,-74.7621
Tennessee,2,36.1804,-86.8044
New Jersey,2,40.2194,-74.7609
Oklahoma,2,36.2133,-95.8511
Ohio,2,39.1482,-84.6092
Louisiana,2,30.4568,-91.1581
Illinois,2,41.7572,-87.6528
Illinois,2,41.8925,-87.6574
Illinois,2,41.7748,-87.6049
Maryland,2,39.286,-76.6486
Georgia,2,33.782,-84.166
Missouri,2,38.706,-90.2667
South Carolina,2,34.7688,-82.3543
Arkansas,2,34.2307,-92.0027
Illinois,2,41.7426,-87.6572
Virginia,2,36.8288,-76.0662
Illinois,2,41.7454,-87.5942
Texas,2,32.7648,-102.661
Illinois,2,41.7697,-87.5859
New Jersey,2,39.3594,-74.4311
Massachusetts,2,41.6469,-70.9355
Louisiana,2,32.491,-93.7772
District of Columbia,2,38.9324,-77.0566
Oklahoma,2,36.119,-95.8687
New Jersey,2,40.8677,-74.1018
New York,2,40.8205,-73.9227
Kentucky,2,38.1833,-85.672
Arkansas,2,34.2264,-92.202
Michigan,2,42.7326,-84.5557
Georgia,2,33.7959,-84.4141
Illinois,2,41.6827,-87.6449
New York,2,40.8168,-73.8871
California,2,36.8374,-119.754
Kentucky,2,38.2423,-85.7658
Minnesota,2,44.9498,-93.0931
Indiana,2,39.8219,-86.0932
Washington,2,47.6642,-117.296
Illinois,2,41.8371,-87.7134
Illinois,2,41.7487,-87.6283
Florida,2,27.0525,-82.2606
Michigan,2,43.0015,-83.7225
Wisconsin,2,43.0549,-87.95
Iowa,2,41.6104,-93.6391
Missouri,2,39.057,-94.5651
Louisiana,2,29.9142,-90.0495
Oregon,2,45.5593,-122.62
New York,2,41.4997,-74.0175
Massachusetts,2,42.2711,-71.8097
New Jersey,2,40.7302,-74.2025
Illinois,2,41.8013,-87.6697
Ohio,2,41.6838,-83.5268
Illinois,2,41.9031,-87.6899
Kentucky,2,38.2496,-85.7814
Texas,2,30.2703,-97.7325
Michigan,2,42.2983,-85.5575
Texas,2,30.2706,-97.7333
North Carolina,2,36.0812,-80.1839
California,2,33.9429,-118.152
Connecticut,2,41.7808,-72.6924
Florida,2,30.3594,-81.6831
Louisiana,2,29.9716,-90.0609
Florida,2,25.9911,-80.2125
Florida,2,27.7682,-82.6834
Alabama,2,33.4853,-86.8573
Illinois,2,41.956,-87.6498
Texas,2,30.2838,-97.7425
Alabama,2,33.5328,-86.8567
Alabama,2,32.4279,-87.0286
Illinois,2,41.8605,-87.7117
California,2,39.7323,-121.861
Indiana,2,41.6268,-87.4557
Indiana,2,41.5051,-87.3159
California,2,38.2825,-122.012
Illinois,2,41.6663,-87.6201
North Carolina,2,35.3352,-80.8108
Pennsylvania,2,40.0247,-75.1243
Pennsylvania,2,40.044,-75.1027
North Carolina,2,35.193,-80.8263
Texas,2,32.7555,-97.3308
Alabama,2,33.5073,-86.8492
Kentucky,2,38.0479,-84.4835
Alabama,2,32.3876,-87.0041
South Carolina,2,32.8905,-80.6299
North Carolina,2,35.7024,-79.8241
New Jersey,2,40.6782,-74.2135
Tennessee,2,35.8932,-87.496
Missouri,2,38.5406,-90.2655
Illinois,2,41.7503,-87.6742
Wisconsin,2,44.988,-89.692
Illinois,2,41.7621,-87.5677
Michigan,2,42.9831,-83.6958
Florida,2,30.4053,-81.7042
California,2,33.8079,-118.268
South Carolina,2,33.555,-81.8058
Iowa,2,41.5988,-93.6405
Tennessee,2,35.9729,-83.8917
Ohio,2,41.5825,-81.4872
Pennsylvania,2,40.022,-75.1284
Illinois,2,41.8918,-87.7138
Utah,2,40.7297,-111.857
Michigan,2,43.0102,-83.7238
Louisiana,2,30.0575,-90.5451
Pennsylvania,2,40.0348,-75.0823
District of Columbia,2,38.867,-76.9871
Louisiana,2,29.9923,-90.043
Georgia,2,31.5654,-84.1619
Georgia,2,33.9337,-84.503
Virginia,2,37.2184,-77.426
Illinois,2,42.0129,-87.6624
Alabama,2,30.6606,-88.0723
Illinois,2,41.7048,-87.6283
Illinois,2,41.648,-87.614
Louisiana,2,30.0482,-89.9567
Illinois,2,41.515,-88.138
Illinois,2,41.874,-87.7451
Connecticut,2,41.335,-72.934
California,2,33.7546,-117.936
Louisiana,2,30.0049,-90.0372
Wisconsin,2,43.0811,-87.9459
Ohio,2,39.9538,-83.0291
Illinois,2,41.862,-87.73
Michigan,2,43.022,-83.7218
Illinois,2,39.783,-89.6411
Virginia,2,36.9362,-76.3218
Nebraska,2,41.2587,-95.9482
Kentucky,2,38.1574,-85.7149
Delaware,2,39.6509,-75.6613
New York,2,42.9381,-78.8104
Alabama,2,33.3186,-87.9084
Ohio,2,39.1079,-84.5598
Illinois,2,41.8622,-87.7352
Pennsylvania,2,39.9927,-75.1803
Illinois,2,41.6744,-87.6204
Pennsylvania,2,39.9628,-75.2222
Pennsylvania,2,39.9628,-75.2222
Texas,2,30.3263,-97.6904
Pennsylvania,2,39.9631,-75.2182
Pennsylvania,2,39.994,-75.1792
Wisconsin,2,43.0897,-87.9447
Louisiana,2,30.4784,-91.1565
Louisiana,2,32.4634,-93.8275
Georgia,2,33.6996,-84.4946
Illinois,2,41.7197,-87.5633
New Jersey,2,40.7351,-74.0709
Kentucky,2,38.0534,-84.4489
Illinois,2,41.6574,-87.6076
Texas,2,30.0782,-94.1066
Wisconsin,2,43.0281,-89.4595
California,2,37.7634,-122.192
New Jersey,2,39.736,-75.0479
Ohio,2,40.059,-82.8635
Maryland,2,39.3264,-76.5319
Florida,2,27.8018,-82.6773
Arizona,2,32.2507,-111.013
Illinois,2,41.7515,-87.5769
Florida,2,28.8174,-81.9012
Texas,2,29.7204,-95.5343
California,2,37.6265,-122.102
California,2,34.1446,-117.254
Illinois,2,41.8465,-87.6758
Florida,2,28.4845,-81.2519
Virginia,2,38.6485,-77.2568
Virginia,2,36.9843,-76.4079
New York,2,40.6884,-73.8875
Georgia,2,32.219,-82.4045
New York,2,40.6707,-73.9049
Missouri,2,38.6089,-90.2222
Mississippi,2,34.7721,-89.4405
California,2,36.7564,-119.785
California,2,35.3406,-118.985
Illinois,2,41.7818,-87.6158
Texas,2,30.6969,-95.4451
District of Columbia,2,38.911,-76.9873
Louisiana,2,32.4503,-93.7855
Indiana,2,39.8316,-86.1092
New York,2,40.8694,-73.8528
Ohio,2,39.1323,-84.4901
